id;title;brand;normal_price;low_price;high_price;oferta;categoria1;categoria2;datetime;Atributos;sin_stock;page;ahorro;ahorro_percent;kilo
2271;Ravioli ricotta espinaca 400 g;Carozzi;2069.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2272;Salsa de Tomates Italia doypack 200 g;Lucchetti;569.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2273;Corbatitas 400 g;Lucchetti;919.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2274;Mascarroni bolsa 400 g;Carozzi;0.0;819.0;999.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;180.0;0.275;1.0
2275;Fideos de Arroz Exotic Food Bolsa 250 g2 5L  3 mm;Exotic Food;1199.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2276;Fusilli tricolori 400 g;Carozzi;1019.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2277;Tallarín N°78 400 g;Lucchetti;919.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2278;Macaroni & Cheese 206 g;American Classic;1199.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2279;Cabellitos 400 g;Lucchetti;919.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2280;Pasta Rigati Vivo sin gluten2 5L  250 g;Vivo;1919.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2281;Salsa de Tomate Toscana arrabiata doypack 200 g;Carozzi;749.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2282;Tortellini queso bolsa 400 g;Carozzi;1869.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2283;Ravioli Trattoria 400 g2 5L  De Carne;Trattoria;2499.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2284;Salsa roja champiñón 680 g;American Classic;0.0;1799.0;2299.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;500.0;0.763;1.0
2285;Salsa Bechamel lista 200 g;Carozzi;1029.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2286;Salsa ajo 680 g;American Classic;0.0;1799.0;2299.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;500.0;0.763;1.0
2287;Pasta fetuccine 500 g;La Molisana;1599.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2288;Canelones 250 g;Lucchetti;1779.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2289;Salsa de tomate para pizza Mutti 400 g;Mutti;1799.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2290;Pasta arroz y maíz spirals Orgran 250 g;Orgran;1899.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2291;Pack 4 un. Pure tomate passata pomodoro 400 g;Mutti;5996.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2292;Pasta penne 500 g;La Molisana;1599.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2293;Pasta arroz y maíz penne Orgran 250 g;Orgran;1899.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2294;Pasta fusilli 500 g;La Molisana;1599.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2295;Lasagna Orgran 200 g2 5L  arroz y maíz2 5L  sin gluten;Orgran;3299.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2296;Salsa blanca con champiñones lista 200 g;Carozzi;1279.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2297;Farfalle 90 Vivo 350 g;Vivo;879.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2298;Salsa bolognesa lista 200 g;Carozzi;1279.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2299;Espirales bolsa 1 kg;Carozzi;2589.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2300;Pasta capellini La Molisana 500 g;La Molisana;1599.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2301;Salsa de Tomates 50% sodio 200 g;Lucchetti;569.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2302;Fusilli sin gluten 400 g;La Molisana;2799.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2303;Spaghetti N° 5 bolsa 1 kg;Carozzi;2589.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2304;Fideos de Arroz Exotic Food Bolsa 250 g2 5L  Vermicelli;Exotic Food;1199.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2305;Tallarines N° 87 bolsa 1 kg;Carozzi;2589.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2306;Gnocchi de papa 500 g;Trattoria;2559.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2307;Pesto fresco Gourmet 190 g;Gourmet;3079.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;4;0.0;0.0;1.0
2308;Corbatas bolsa 1 kg;Carozzi;2589.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;4;0.0;0.0;1.0
2309;Nidos de Fettuccini Trattoria 400 g;Trattoria;1719.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;4;0.0;0.0;1.0
2310;Lasaña precocida 360 g;Talliani;1549.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;4;0.0;0.0;1.0
2311;Salsa Passata 680 g;Divella;0.0;0.0;0.0;0;despensa;pastas-y-salsas;2022-07-16 19:41:59.974480;1 un;1;4;0.0;0.0;1.0
2312;Arroz grado 1 largo delgado 1 kg;Cuisine & Co;0.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2313;Arroz grado 2 Maxima 1 kg2 5L  grano largo angosto;Máxima MP;0.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2314;Arroz grado 1 grano largo y ancho 1 kg;Miraflores;1699.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2315;Arroz grado 2 grano largo y ancho 1 kg;Cuisine & Co;0.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2316;Arroz grado 2 blue grano largo y delgado 1 kg;Tucapel;1059.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2317;Arroz grado 1 grano largo y ancho 1 kg;Cuisine & Co;0.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2318;Arroz grado 1 gran selección grano largo y ancho 1 kg;Tucapel;1479.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2319;Arroz grado 2 gran selección grano largo y ancho 1 kg;Tucapel;0.0;1239.0;1349.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;110.0;0.168;1.0
2320;Lentejas 6mm Máxima 1 kg;Máxima MP;1439.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2321;Arroz grado 1 pregraneado grano largo 1 kg;Tucapel;1379.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2322;Poroto español 1 kg;Cuisine & Co;2299.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2323;Arroz grado 1 Premium grano largo y ancho 1 kg;Banquete;1579.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2324;Arroz integral grado 1 largo y ancho 1 kg;Cuisine & Co;1299.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2325;Garbanzos sin piel Máxima 1 kg;Máxima MP;1679.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2326;Lentejas 4 mm 1 kg;Cuisine & Co;2299.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2327;Lentejas 6 mm 1 kg;Cuisine & Co;2499.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2328;Lentejas Martini Laird2 5L  6mm2 5L  Grado 1 Bolsa 500 g;Martini;0.0;1289.0;1479.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;190.0;0.29;1.0
2329;Quinoa 250 g;Banquete;1990.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2330;Arroz Miraflores 1 kg2 5L  pregraneado2 5L  grado 12 5L  grano largo;Miraflores;1629.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2331;Proteína de soya Gourmet bolsa 300 g;Gourmet;1649.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2332;Arvejas verdes partidas 1 kg;Cuisine & Co;1699.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2333;Cuscús doypack 250 g;Carozzi;1649.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2334;Porotos tórtola 1 kg;Banquete;3249.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2335;Porotos blancos 1 kg;Banquete;2799.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2336;Arroz grado 2 Premium grano largo y ancho 1 kg;Banquete;1479.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2337;Garbanzos pelados 1 kg;Cuisine & Co;2769.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2338;Arroz pregraneado 1 kg;Cuisine & Co;1179.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2339;Quinoa tricolor 250 g;Banquete;1990.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2340;Arroz Especial Tucapel Sobre 210 g2 5L  Preparado2 5L  Curry Champiñón;Tucapel;649.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2341;Lentejas 6 mm bolsa 1 kg;Campo Lindo;2289.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2342;Arroz pregraneado grado 1 de 1 kg;Iansa Agro;1489.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2343;Arroz grado 1 de 1 kg;Iansa Agro;1489.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2344;Arroz grado 1 grano largo ancho 2 kg;Banquete;3159.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2345;Porotos negros bolsa 1 kg;Campo Lindo;1859.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2346;Lentejas bolsa 4 mm 1 kg;Banquete;2599.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2347;Garbanzos medianos sin piel 1 kg;Banquete;3099.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2348;Cous cous 250 g;Lucchetti;1179.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2349;Quinoa tricolor 250 g;Vivo;2219.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2350;Arroz especial Miraflores 210 g2 5L  campesino2 5L  listo para preparar;Miraflores;769.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2351;Arroz grado 1 integral 1 kg;Tucapel;1779.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;1;0.0;0.0;1.0
2352;Arvejas verdes bolsa 500 g;Martini;0.0;989.0;1139.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;150.0;0.229;1.0
2353;Arroz Especial Tucapel Sobre 210 g2 5L  Preparado2 5L  Chaufán;Tucapel;649.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2354;Arroz integral grado 1 de 1 kg;Iansa Agro;1489.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2355;Arroz Especial Miraflores Sobre 210 g2 5L  Preparado2 5L  Chaufán;Miraflores;769.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2356;Lentejas bolsa 6 mm 1 kg;Banquete;2699.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2357;Arroz especial Miraflores paella 175 g;Miraflores;769.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2358;Arroz grado 2 grano largo y ancho 1 kg;Tucapel;1699.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2359;Arroz grado 2 grano largo y ancho graneado 1 kg;Tucapel;1379.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2360;Lentejas 5 mm bolsa 1 kg;Campo Lindo;2469.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2361;Porotos Blancos Martini Bolsa 500 g;Martini;2119.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2362;Arroz grado 1 grano largo delgado 1 kg;Tucapel;1060.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2363;Arroz grado 2 de 1 kg;Iansa Agro;1349.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2364;Quínoa 250 g;Carozzi;2119.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2365;Arroz Basmati grano largo y delgado 400 g;Miraflores;1929.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2366;Arroz Miraflores 1 kg2 5L  grado 22 5L  grano largo laminado;Miraflores;1539.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2367;Trigo mote 1 kg;Oso;2469.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2368;Porotos negros 1 kg;Bonanza;1749.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2369;Porotos hallados 1 kg;Iansa Agro;3219.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2370;Garbanzos pelados 1 kg;Iansa Agro;2799.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2371;Lentejas 5 mm 1 kg;Iansa Agro;2739.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2372;Arroz Risotto Carnaroli 400 g;Miraflores;1599.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2373;Linaza Mi Tierra Bolsa 200 grs.;Mi Tierra;1419.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2374;Lentejas Martini Bolsa 500 g2 5L  5 mm;Martini;1579.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2375;Garbanzos Martini Bolsa 500 g2 5L  Grandes2 5L  Sin piel;Martini;2299.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2376;Arroz risotto italiano Tucapel 1 kg;Tucapel;3199.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2377;Arroz Paella grano corto 400 g;Miraflores;1239.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2378;Lentejas bolsa 5 mm 1 kg;Banquete;2649.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2379;Chuchoca Martini 500 g;Martini;1419.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2380;Sésamo Tostado Mi Tierra Bolsa 100 g;Mi Tierra;1570.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2381;Arvejas verdes 1 kg;Bonanza;1959.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2382;Porotos negros bolsa 1 kg;Banquete;2389.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2383;Lentejón Martini 7mm2 5L  Laird Grado 1 Bolsa 500 g;Martini;1489.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2384;Cereal de arroz sabor berries Orgran 300 g;Orgran;3499.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2385;Arroz Especial Miraflores Sobre 210 g2 5L  Preparado2 5L  Primavera;Miraflores;769.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2386;Semillas de girasol 125 g;La Fuente Natural;1759.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2387;Trigo Mote Martini 500 g;Martini;1279.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2388;Arvejas partidas 1 kg;Banquete;1899.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2389;Polenta Italina Martini 500 g;Martini;1120.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2390;Arroz grado 1 grano largo pregraneado 1 kg;Banquete;1389.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2391;Cereal hojuelas de quinoa Orgran 350 g;Orgran;3899.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;2;0.0;0.0;1.0
2392;Semillas de Amapola La Fuente Natural Bolsa 125 g;La Fuente Natural;2609.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2393;Salvado de Avena Fuente Natural 500 g2 5L  Precocida;La Fuente Natural;1899.0;0.0;0.0;0;despensa;arroz-y-legumbres;2022-07-16 19:41:59.974480;1 un;1;3;0.0;0.0;1.0
2394;Aceite Vegetal 900 ml;Máxima MP;0.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2395;Aceite vegetal libre de colesterol 900 ml;Cuisine & Co;0.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2396;Sal fina 1 kg;Lobos;399.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2397;Aceite de canola 1 L;Cuisine & Co;3299.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2398;Aceite maravilla 900 ml;Cuisine & Co;2949.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2399;Aceite vegetal 1 L;Belmont;3449.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2400;Aceite de oliva extra virgen 500 ml;Cuisine & Co;4399.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2401;Aceite de maravilla 1 L;Chef;3929.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2402;Aceite de Maravilla 900 ml;Natura;3529.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2403;Ajo en polvo 15 g;Cuisine & Co;0.0;151.0;189.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;38.0;0.058;1.0
2404;Aceite de oliva extra virgen 1 L;Cuisine & Co;7490.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2405;Aceite Vegetal 1 L;Miraflores;2969.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2406;Sal de Mar fina 1 kg;Cuisine & Co;589.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2407;Caldo Maggi sabor Gallina 88g 8 tabletas;Maggi;839.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2408;Sucedáneo de limón 500 ml;Cuisine & Co;689.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2409;Orégano entero 50 g;Gourmet;719.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2410;Canela entera 15 g;Cuisine & Co;0.0;431.0;539.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;108.0;0.165;1.0
2411;Caldo Maggi sabor Carne 80g 8 tabletas;Maggi;839.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2412;Caldo Maggi de Verduras 80g 8 tabletas;Maggi;839.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2413;Bicarbonato 30 g;Cuisine & Co;0.0;87.0;109.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;22.0;0.034;1.0
2414;Aceite de oliva extra virgen 250 ml;Cuisine & Co;2629.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2415;Caldo Maggi sabor Costilla 80g 8 tabletas;Maggi;999.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
2416;Aceite de Maravilla libre de colesterol 1.5 L;Natura;5399.0;0.0;0.0;0;despensa;aceites-sal-y-condimentos;2022-07-16 20:20:00.576384;1 un;1;1;0.0;0.0;1.0
